# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 12:58:53 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5155556;K;-8290;-1162;656;0;13;24
5155556;L;-8140;2591;-835;376;-576;536
5155556;M;-8358;-294;408;202;-39;-15
5155556;N;-8258;614;-844;55;6;-55
5155556;O;-7466;-2332;2604;42;30;101
5163716;J;-8377;1028;1557;89;8;0
5163716;K;-8298;-1148;598;3;5;37
5163716;L;-8128;1368;-703;376;-512;928
5163716;M;-8396;-296;534;204;-38;-24
5163716;N;-8264;574;-918;54;4;-56
5163716;O;-7380;-2324;2608;40;31;110
5171876;J;-8209;1064;1657;84;-8;24
5171876;K;-8332;-1092;666;-2;7;41
5171876;L;-8144;1531;-739;408;-568;568
5171876;M;-8366;-268;554;203;-35;-20
5171876;N;-8244;592;-934;52;17;-52
5171876;O;-7490;-2392;2568;24;27;121
5180124;J;-8405;1112;1747;72;-7;-8
5180124;K;-8342;-1152;742;-1;11;44
5180124;L;-8126;1471;-887;336;-512;600
5180124;M;-8366;-208;612;206;-34;-26
5180124;N;-8252;578;-924;55;6;-51
5180124;O;-7466;-2462;2570;21;29;115
5188284;J;-8341;996;1869;25;1;-6
5188284;K;-8308;-1116;674;-5;14;45
5188284;L;-8160;1511;-743;400;-448;584
5188284;M;-8352;-122;560;209;-36;-24
5188284;N;-8324;540;-906;60;0;-53
5188284;O;-7520;-2442;2526;19;28;115
5196528;J;-8269;1096;1771;25;8;44
5196528;K;-8332;-1116;672;-2;19;50
5196528;L;-8128;2835;-903;368;-520;632
5196528;M;-8296;-22;660;207;-37;-17
5196528;N;-8246;530;-810;61;-11;-52
5196528;O;-7458;-2450;2514;28;22;110
5204688;J;-8321;932;1601;57;16;24
