# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:01:28 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5154112;N;-8228;432;-796;78;-27;-60
5154112;O;-7336;-2816;2364;35;30;28
5162444;J;-8404;558;568;55;45;-43
5162444;K;-8460;-972;260;-13;0;18
5162444;L;-8152;492;-830;117;-85;13
5162444;M;-8406;-276;36;177;-60;42
5162444;N;-8306;502;-854;70;-31;-55
5162444;O;-7410;-2796;2400;12;16;41
5170688;J;-8394;530;568;68;33;-35
5170688;K;-8392;-992;328;-7;-1;30
5170688;L;-8224;576;-808;127;-86;13
5170688;M;-8398;-340;-28;185;-50;28
5170688;N;-8342;528;-794;65;-17;-52
5170688;O;-7340;-2810;2408;9;26;62
5178932;J;-8392;694;590;60;32;-32
5178932;K;-8364;-996;292;4;-2;41
5178932;L;-8200;546;-786;121;-82;24
5178932;M;-8470;-396;42;206;-56;28
5178932;N;-8298;596;-782;59;-18;-47
5178932;O;-7390;-2866;2332;0;23;72
5187176;J;-8438;646;506;45;30;-37
5187176;K;-8366;-1044;304;9;2;55
5187176;L;-8204;694;-806;107;-80;34
5187176;M;-8362;-382;36;225;-53;17
5187176;N;-8292;508;-804;45;-11;-42
5187176;O;-7384;-2854;2452;-5;17;84
5195508;J;-8336;650;580;43;27;-37
5195508;K;-8326;-1050;314;5;9;61
5195508;L;-8172;766;-836;81;-65;29
5195508;M;-8322;-304;30;240;-54;4
5195508;N;-8216;562;-776;45;-7;-38
5195508;O;-7346;-2902;2396;10;22;96
5203668;J;-8444;704;636;15;23;-39
5203668;K;-8370;-1004;244;7;9;75
5203668;L;-8220;810;-742;61;-74;22
5203668;M;-8338;-198;-6;255;-67;4
5203668;N;-8252;526;-844;37;6;-46
5203668;O;-7418;-2908;2428;18;17;93
5211828;J;-8396;682;670;-1;28;-45
5211828;K;-8322;-964;358;6;9;77
5211828;L;-8178;786;-788;29;-77;18
5211828;M;-8338;-144;34;260;-82;16
5211828;N;-8200;600;-800;42;12;-50
5211828;O;-7402;-2862;2394;33;12;96
5219988;J;-8390;648;614;1;25;-46
5219988;K;-8334;-928;270;-1;4;79
5219988;L;-8224;738;-816;15;-74;13
5219988;M;-8256;-46;86;262;-80;26
5219988;N;-8236;488;-896;36;13;-51
5219988;O;-7378;-2898;2504;38;3;91
