# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Fri Jun 17 13:07:19 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5168904;N;-8320;-376;194;43;2;-70
5168904;O;-8078;-334;1462;83;8;113
5177064;J;-8454;-386;160;18;0;37
5177064;K;-8418;770;-592;-10;9;56
5177064;L;-8242;300;1420;69;-55;47
5177064;M;-8272;-530;-480;226;-37;-54
5177064;N;-8350;-370;176;45;-2;-76
5177064;O;-8130;-410;1528;78;8;113
5185224;J;-8438;-402;148;21;7;37
5185224;K;-8360;752;-524;-8;4;50
5185224;L;-8182;252;1262;67;-57;45
5185224;M;-8344;-492;-482;240;-46;-49
5185224;N;-8332;-392;234;47;-3;-74
5185224;O;-8112;-318;1402;79;8;106
5193384;J;-8396;-320;190;22;5;30
5193384;K;-8458;710;-526;3;5;46
5193384;L;-8110;256;1366;140;-126;90
5193384;M;-8256;-482;-464;240;-37;-56
5193384;N;-8342;-364;234;46;-9;-73
5193384;O;-8126;-360;1494;76;7;109
5201544;J;-8438;-346;236;23;3;40
5201544;K;-8396;774;-464;0;7;45
5201544;L;-8166;242;1404;84;-70;39
5201544;M;-8240;-468;-498;236;-41;-45
5201544;N;-8326;-396;194;49;-4;-68
5201544;O;-8130;-372;1462;71;0;101
5209704;J;-8472;-428;140;19;3;29
5209704;K;-8408;742;-570;-3;15;39
5209704;L;-8228;228;1328;86;-61;39
5209704;M;-8294;-498;-580;235;-39;-49
5209704;N;-8342;-388;218;49;1;-65
5209704;O;-8162;-300;1444;71;-1;104
5217948;J;-8456;-336;118;20;5;34
5217948;K;-8380;726;-486;2;9;40
5217948;L;-8152;194;1328;74;-55;44
5217948;M;-8260;-488;-466;243;-48;-47
5217948;N;-8308;-456;260;48;0;-74
5217948;O;-8142;-362;1400;63;-7;94
5226108;J;-8394;-366;264;13;9;35
5226108;K;-8422;752;-496;-4;15;44
5226108;L;-8152;224;1392;65;-57;44
5226108;M;-8256;-508;-484;233;-52;-49
