# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:05:20 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5054748;K;-8036;2336;356;-7;10;10
5054748;L;-8160;-1322;476;67;-58;57
5054748;M;-8190;-1322;-288;222;-40;-6
5054748;N;-8204;-842;1150;45;-10;-54
5054748;O;-7812;-1636;2064;42;-50;59
5062908;J;-8420;-294;-496;4;5;-4
5062908;K;-8138;2350;316;-7;9;10
5062908;L;-8188;-1312;430;66;-57;58
5062908;M;-8282;-1298;-270;220;-45;1
5062908;N;-8190;-800;1272;50;-9;-54
5062908;O;-7742;-1606;2026;34;-51;61
5071152;J;-8516;-314;-478;6;5;0
5071152;K;-8102;2368;274;-2;16;14
5071152;L;-8154;-1346;580;67;-57;55
5071152;M;-8288;-1298;-314;215;-38;-4
5071152;N;-8186;-794;1272;50;-6;-55
5071152;O;-7818;-1652;2130;30;-46;57
5079312;J;-8442;-310;-516;7;-6;2
5079312;K;-8130;2356;338;-4;15;19
5079312;L;-8172;-1374;444;65;-57;57
5079312;M;-8212;-1328;-238;220;-32;-5
5079312;N;-8186;-914;1178;55;-2;-53
5079312;O;-7804;-1712;2070;28;-43;61
5087644;J;-8494;-380;-500;7;-1;2
5087644;K;-8084;2332;294;-10;17;14
5087644;L;-8184;-1352;560;68;-62;61
5087644;M;-8194;-1322;-356;214;-45;0
5087644;N;-8214;-850;1336;59;-7;-48
5087644;O;-7788;-1602;2066;24;-33;66
5095804;J;-8428;-332;-466;10;3;4
5095804;K;-8086;2362;388;-7;19;20
5095804;L;-8198;-1366;432;57;-52;65
5095804;M;-8180;-1352;-322;210;-38;-6
5095804;N;-8278;-838;1296;51;1;-50
5095804;O;-7780;-1576;2092;25;-38;66
5103964;J;-8406;-326;-560;2;-7;1
5103964;K;-8072;2338;288;-4;17;23
5103964;L;-8138;-1372;540;56;-56;68
5103964;M;-8192;-1352;-340;215;-33;1
5103964;N;-8276;-818;1334;50;0;-47
5103964;O;-7766;-1594;2088;26;-30;67
5112124;J;-8440;-326;-526;7;-3;8
5112124;K;-8118;2362;308;-9;19;23
5112124;L;-8100;-1414;448;50;-67;59
5112124;M;-8200;-1378;-336;214;-35;-5
5112124;N;-8236;-834;1314;46;1;-53
5112124;O;-7756;-1594;2112;14;-32;71
5120284;J;-8464;-336;-568;10;-2;7
5120284;K;-8064;2400;340;-12;13;27
5120284;L;-8140;-1434;482;57;-59;61
5120284;M;-8142;-1412;-326;215;-43;-5
5120284;N;-8244;-842;1328;50;-3;-54
5120284;O;-7732;-1566;2154;4;-42;69
5128444;J;-8490;-268;-520;18;2;5
5128444;K;-8114;2340;292;-12;19;28
5128444;L;-8138;-1506;436;56;-55;58
5128444;M;-8218;-1396;-370;212;-36;-6
5128444;N;-8236;-814;1260;40;-9;-58
5128444;O;-7754;-1638;2048;1;-40;68
5136772;J;-8400;-298;-560;14;2;1
5136772;K;-8094;2366;324;-9;17;20
5136772;L;-8164;-1472;484;60;-66;60
5136772;M;-8204;-1446;-356;209;-49;-8
5136772;N;-8212;-886;1332;43;-4;-54
5136772;O;-7736;-1590;2114;-4;-41;63
5144932;J;-8416;-300;-544;6;-3;1
5144932;K;-8018;2410;346;-10;14;24
5144932;L;-8122;-1450;398;50;-63;56
5144932;M;-8178;-1472;-266;216;-27;-10
5144932;N;-8202;-828;1340;40;-11;-58
5144932;O;-7760;-1606;2116;1;-47;66
5153092;J;-8488;-324;-566;18;0;-6
5153092;K;-8118;2342;240;-7;3;14
5153092;L;-8148;-1452;532;51;-63;57
5153092;M;-8164;-1460;-368;213;-42;-9
5153092;N;-8272;-792;1334;48;-14;-57
5153092;O;-7666;-1554;2166;-7;-48;68
5161252;J;-8406;-282;-532;14;-2;-5
5161252;K;-8106;2402;298;-12;15;23
5161252;L;-8164;-1456;528;50;-65;56
5161252;M;-8178;-1446;-346;213;-28;-8
5161252;N;-8192;-852;1292;48;-22;-53
5161252;O;-7696;-1642;2142;-8;-47;71
5169496;J;-8378;-294;-500;9;5;-8
5169496;K;-8164;2364;256;-9;9;13
5169496;L;-8144;-1464;398;48;-60;54
5169496;M;-8212;-1460;-320;214;-52;-2
5169496;N;-8204;-856;1278;50;-11;-58
5169496;O;-7756;-1610;2192;-8;-46;73
5177656;J;-8422;-342;-500;10;2;-14
5177656;K;-8062;2380;336;-3;13;12
5177656;L;-8150;-1372;480;56;-63;50
5177656;M;-8164;-1408;-336;217;-36;-8
5177656;N;-8222;-862;1332;46;-16;-49
5177656;O;-7768;-1632;2168;-14;-51;79
5185904;J;-8386;-330;-516;11;5;-17
5185904;K;-8038;2384;272;-8;15;21
5185904;L;-8090;-1422;528;64;-62;56
5185904;M;-8202;-1388;-314;218;-37;-1
5185904;N;-8228;-804;1314;48;-17;-51
5185904;O;-7772;-1602;2102;-11;-57;83
5194316;J;-8454;-324;-498;15;6;-11
5194316;K;-8068;2390;258;-5;8;9
5194316;L;-8182;-1382;508;70;-62;53
5194316;M;-8164;-1396;-292;215;-41;-11
5194316;N;-8264;-798;1266;38;-21;-48
5194316;O;-7836;-1670;2120;-12;-61;78
5202476;J;-8434;-284;-540;10;3;-11
5202476;K;-8110;2340;298;-9;14;13
5202476;L;-8148;-1438;446;67;-63;53
5202476;M;-8210;-1400;-342;206;-42;-12
5202476;N;-8206;-840;1302;43;-19;-51
